"									     Title", Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
SEPTA Recycled Energy and Optimization Project - Viridity Energy,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"The Energy Optimization project is designed to capture energy from rail cars through a regenerative braking process and then utilize the energy for accelerating trains, and to generate revenue through demand-side participation in power markets.  Saft will provide one Intensium Max 20P Li-ion megawatt energy storage system to capture train braking energy and then discharge it back to the third rail (power rail) to power trains leaving the station. The system will provide regenerative braking charge acceptance for SEPTA trains and power discharge back to the station to support rail traffic while simultaneously participating in the PJM Interconnection market for frequency regulation.",800,39.9866038,-75.13,,"Frequency Regulation, Onsite Renewable Generation Shifting, Voltage Support, ",Philadelphia,Pennsylvania,United States,,15.04.2012,01.01.2012,,PJM,PECO,Public Owned,Primary Distribution,,Viridity Energy,15,"6/16/14 - Results achieved to date show that the single substation system on the Market-Frankford Line in North Philadelphia generates over $250,000 of annual energy savings and earned revenues. The initiative supports SEPTA’s Sustainability Program goal of reducing energy intensity (energy use per passenger mile) by 10 percent by 2015.",1900000,0,,,DD.08.YYYY 23:08:36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PSE Bellevue Storage Innovation Project,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"Substation-sited storage to defer T&amp;amp;D capacity, increase reliability, and add system flexibility.",500,47.6134732,-122.19,,"Electric Supply Capacity, Ramping, Transportable Transmission/Distribution Upgrade Deferral, ",Bellevue,Washington,United States,,01.10.2012,,,N/A,Puget Sound Energy,Investor Owned,Primary Distribution,,,20,N/A,0,0,Pacific Northwest National Labs,Economic Analysis,DD.17.YYYY 23:17:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SmartRegion Pellworm (Lithium-Ion),Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"The project consists of the installation and operation of different complementary decentral storage technologies with a focus on innovative batteries. There is an integration of flexible loads on household level, central optimization of storage system by means of an energy management system, and analysis and real implementation of future business models with installed storage system.   There is a key focus on higher utilization of renewables within the region and more efficient integration into a congested distribution grid. Thus, the project plays an important role for customer interaction, technology acceptance and community collaboration. Lastly, the project led to the development of a storage blueprint in a future decentralized energy system.  http://forschung-energiespeicher.info/en/batteries-in-the-grid/projektliste/project-details/104/Hybrides_Speichersystem_basiert_auf_Erneuerbaren/",560,54.523474,8.67,,"Electric Energy Time Shift, Electric Supply Capacity, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Renewables Energy Time Shift, ",Island Pellworm,North Sea,Germany,,09.09.2013,,,N/A,E.ON,Investor Owned,Secondary Distribution,Schleswig-Holstein Netz AG,,0,N/A,0,0,,,DD.50.YYYY 23:50:25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Sumitomo EV Battery,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"Sumitomo Corporation (Head Office: Chuo-ku, Tokyo; President and CEO: Kuniharu Nakamura) has developed and installed the world’s first large-scale power storage system which utilizes used batteries collected from electric vehicles (hereinafter : EV). This commercial scale storage system, built on Yume-shima Island, Osaka, will begin operating in February 2014. Over the next three years, the system will measure the smoothing effect of energy output fluctuation from the nearby “Hikari-no-mori,” solar farm, and will aim to establish a large-scale power storage technology by safely and effectively utilizing the huge quantities of discarded used EV batteries which will become available in the future. This project has been selected as a model project for &quot;Verification of the battery storage control to promote renewable energy&quot; for the fiscal year 2013 by the Ministry of the Environment of Japan.  Sumitomo Corporation created the joint venture company, “4R Energy Corporation”, in collaboration with Nissan Motor Co., Ltd. in September 2010, to address the secondary use of EV lithium-ion batteries. The used EV batteries that will be recycled into this large-scale storage system have been recovered and have gone through thorough inspection and maintenance at 4R, to confirm safety and performance. This prototype system (0.6MW/0.4MWh) consists of sixteen used EV batteries.  Battery Business Development Department General Manager, Norihiko Nonaka said “We are pleased to be a part of such an important verification project that can both utilize used EV batteries, and provide a large-scale power storage facility, which are important issues that need to be addressed for the future of renewable energy.”  Sumitomo will seek new business opportunities which can make use of the highly economical storage system, as well as work on developing new applications for used EV batteries. The company aims to actively promote this approach, which can both contribute to expanding the use of EV and encourage the use of renewable energy. Sumitomo is willing to participate in the movement toward lowering the carbon footprint of a sustainable society.",600,34.6937378,135.5,,"Electric Energy Time Shift, ",Yume-shima Island,Osaka,Japan,,01.02.2014,01.04.2014,,N/A,,,,,,0,,0,0,,,DD.44.YYYY 20:44:18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frades II Pumped Hydro Station - Voith,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"EDP is currently one of the largest utility companies in Portugal with 1.3 GW of operational hydro power. EDP currently has an additional 1.4 GW under construction, a majority of which is scheduled to come online in 2015.",778000,39.399872,-8.22,,"Electric Energy Time Shift, Electric Supply Capacity, ",Portugal,Portugal,Portugal,,31.12.2016,,,N/A,,,,,,0,N/A,0,0,,,DD.13.YYYY 20:13:58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baixo Sabor Montante Pumped Hydro Station - EDP,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"EDP is currently one of the largest utility companies in Portugal. Two new hydropower dams, Baixo Sabor Montante (upstream) and Jusante (downstream) were constructed 9.6 km apart along the Sabor River near Torre de Moncorvo, Portugal. These dams, each equipped with 2 Francis turbines designed by Andritz Hydro for Energias de Portugal (EDP), will be installed and operational by the end of 2016. The total installation is estimated to produce 444 GWh per year.  http://lmh.epfl.ch/page-104525-en.html  http://www.eln.gov.br/opencms/export/sites/eletronorte/seminarioTecnico/apresentacoesTecnicas/Ap_07.01_Aloisx_Michael_Andritz_Benefits_of_var_speed.pdf",145000,39.399872,-8.22,,"Electric Energy Time Shift, Electric Supply Capacity, ",Portugal,Portugal,Portugal,,31.12.2016,,,N/A,Energias de Portugal (EDP),,,,,0,N/A,0,0,,,DD.33.YYYY 20:33:40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baixo Sabor Jusante Pumped Hydro Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"EDP is currently one of the largest utility companies in Portugal. Two new hydropower dams, Baixo Sabor Montante (upstream) and Jusante (downstream) were constructed 9.6 km apart along the Sabor River near Torre de Moncorvo, Portugal. These dams, each equipped with 2 Francis turbines designed by Andritz Hydro for Energias de Portugal (EDP), will be installed and operational by the end of 2016. The total installation is estimated to produce 444 GWh per year.  http://lmh.epfl.ch/page-104525-en.html  http://www.eln.gov.br/opencms/export/sites/eletronorte/seminarioTecnico/apresentacoesTecnicas/Ap_07.01_Aloisx_Michael_Andritz_Benefits_of_var_speed.pdf",37000,39.399872,-8.22,,"Electric Energy Time Shift, Electric Supply Capacity, ",Portugal,Portugal,Portugal,,31.12.2016,,,N/A,Energias de Portugal (EDP),Investor Owned,,,,0,N/A,0,0,,,DD.38.YYYY 20:38:23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lerwick Power Station - NGK,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,De-Commissioned,"A 1 MW Sodium Sulfur battery was installed at the Shetland&#039;s Lerwick Power Station as a means of smoothing the peak demand and increasing the availability of renewable generation on the islands. However, after fire danger with this type of battery was reviewed, the installation was removed. The site is currently being prepared for a new VLRA battery installation.  The contract was awarded to S&amp;amp;C Electric Europe Ltd (S&amp;amp;C) at the end of September 2010 for the design, supply and installation of a 1 MW, 6 MWh NAS battery energy storage system (BESS). S&amp;amp;C would purchase the battery from an intermediary Japan Wind Development Co Ltd (JWD) who had procured the NAS battery from manufacturer NGK Insulators Ltd of Japan (NGK). This would mark the first NAS installation in the UK and only the second in Europe.  S&amp;amp;C, along with Ocean Kinetics, Power Systems UK and an engineer from NGK returned to site in May 2013 to commence the removal of the NAS battery system. The working party‟s previous experience of installing the modules was beneficial; all modules were quickly and safely removed and packaged securely for transport back to Japan for sale to another customer.",1000,60.1669641,-1.16,,"Renewables Energy Time Shift, ",Lerwick,Shetlands,United Kingdom,01.10.2010,,,01.05.2013,N/A,Scottish and Southern Energy (SSE),Investor Owned,Primary Distribution,,S&amp;C Electric Europe Ltd,0,,0,0,,,DD.57.YYYY 20:57:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Frequency Regulation ESS,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"The ESS-based frequency regulation is a new technology that uses instant charge and discharge of ESS, instead of current method of controlling output of thermal power plants, to maintain the frequency (60Hz) of changing electric power systems. The new technology allows to maintain momentary power balance more efficiently.  KPX said the new technology will provide benefits of improving operation of electric power systems and creating new businesses as it allows thermal power plants to reduce cost factors in regulating frequency.  And, it will enable power generation companies to minimize high-cost LNG-fired power generation by increasing use of low-cost power generation, while avoiding construction of additional power plants needed for securing power reserves. It will also reduce emission of pollutant (yellow plume) and allow companies to reduce consumption of high-priced batteries thanks to ESS-based short cycle service.  Moreover, it will enable low cost power plant, which is in output cutback operation to regulate frequency, to conduct fixed output operation by 100% by storing power of electric power systems in ESSs when frequency rises and discharging stored power when frequency drops. It is analyzed that companies will be able to drastically reduce power generation costs in this way.  In conjunction with 10 companies, including Hyosung, SK Innovation, LG Chem, LSIS, KPX plans to carry forward the project of developing technologies and systems needed for introducing ESS-based frequency regulation service (project title: Development of ESS operating system for regulating frequency of electric power systems and electric power market system) for three years(2013~2016), investing a total of 21.5 billion won (10 billion won by the government and 11.5 billion won by private sector).",4000,34.8533747,127.73,,"Frequency Regulation, ",Yeosu-si,Jeollanam-do,"Korea, South",27.03.2014,,,,N/A,,,,,,0,Performance metrics not available.,0,0,,,DD.09.YYYY 19:09:38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013 Smart Grid Project for Peak Shifting,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,Hyosung has installed 500 kW/1.6 MWh Li-ion battery energy storage system in Duzon Biz-on Company. It helps building energy management and saving electric charges. It could be used as smart grid demand response resource.,500,37.757948,127.63,,"Electric Bill Management, Electric Energy Time Shift, ",Chuncheon-si,Gangwon-do,"Korea, South",27.03.2014,,,,N/A,,,,,,0,Performance metrics not available.,0,0,,,DD.24.YYYY 19:24:43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gapado Island, Jeju Smart Grid Project",Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"Part of an ambitious smart grid project aimed at becoming 100% carbon free, the Jeju Provincial Government contracted Hyosung to construct an off-grid battery system on Gapado Island. Electricity is supplied by numerous wind turbines and a 1 MW (1 MWh) ESS that provides enough power to over 200 residents.",1000,33,126,,"Distribution upgrade due to wind, Electric Supply Capacity, Renewables Capacity Firming, Renewables Energy Time Shift, ",Seogwipo-si,Jeju-do,"Korea, South",,,01.01.2014,,N/A,Korea Electric Power Corporation (KEPCO),Investor Owned,Primary Distribution,Wind farm,,0,Performance metrics not available.,0,0,Korea Smart Grid Institute,"Jeju Smart Grid will become the world’s largest Smart Grid community that allows the testing of the most advanced Smart Grid technologies and R&amp;D results, as well as the development of business models. A total of 64.5 billion won will be invested between 2009 and 2013. About 10 consortiums in five areas will participate in testing technologies and developing business models.",DD.29.YYYY 00:29:56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
